"Subject";"Country";"entry";"nowcast_year";"nowcast_month";"nowcast";"Model"
"INTRA_EXPORT";"AT";1;2025;2;10799.0020209339;"TRAMO_MV"
"INTRA_EXPORT";"BE";1;2025;2;27420.535206286;"TRAMO_MV"
"INTRA_EXPORT";"BG";1;2025;2;2163.6341377498;"TRAMO_MV"
"INTRA_EXPORT";"HR";1;2025;2;1226.50871722369;"TRAMO_MV"
"INTRA_EXPORT";"CY";1;2025;2;94.7341230428996;"TRAMO_MV"
"INTRA_EXPORT";"CZ";1;2025;2;16055.4074159839;"TRAMO_MV"
"INTRA_EXPORT";"DK";1;2025;2;5359.10800567193;"TRAMO_MV"
"INTRA_EXPORT";"EE";1;2025;2;1036.73034440055;"TRAMO_MV"
"INTRA_EXPORT";"FI";1;2025;2;3328.86721471713;"TRAMO_MV"
"INTRA_EXPORT";"FR";1;2025;2;26857.2218353569;"TRAMO_MV"
"INTRA_EXPORT";"DE";1;2025;2;68187.4052902832;"TRAMO_MV"
"INTRA_EXPORT";"EL";1;2025;2;2195.46733445215;"TRAMO_MV"
"INTRA_EXPORT";"HU";1;2025;2;9693.37798037979;"TRAMO_MV"
"INTRA_EXPORT";"IE";1;2025;2;7852.19614209892;"TRAMO_MV"
"INTRA_EXPORT";"IT";1;2025;2;26059.9969119295;"TRAMO_MV"
"INTRA_EXPORT";"LV";1;2025;2;1107.34478306936;"TRAMO_MV"
"INTRA_EXPORT";"LT";1;2025;2;1876.05187033036;"TRAMO_MV"
"INTRA_EXPORT";"LU";1;2025;2;980.623669244789;"TRAMO_MV"
"INTRA_EXPORT";"MT";1;2025;2;151.446683568828;"TRAMO_MV"
"INTRA_EXPORT";"NL";1;2025;2;45873.5749270913;"TRAMO_MV"
"INTRA_EXPORT";"PL";1;2025;2;21036.0711290197;"TRAMO_MV"
"INTRA_EXPORT";"PT";1;2025;2;4776.6112067451;"TRAMO_MV"
"INTRA_EXPORT";"RO";1;2025;2;5801.40172437252;"TRAMO_MV"
"INTRA_EXPORT";"SK";1;2025;2;7104.17541938691;"TRAMO_MV"
"INTRA_EXPORT";"SI";1;2025;2;3424.71641325959;"TRAMO_MV"
"INTRA_EXPORT";"ES";1;2025;2;20433.7066337102;"TRAMO_MV"
"INTRA_EXPORT";"SE";1;2025;2;8085.2138567332;"TRAMO_MV"
"INTRA_EXPORT";"AT";2;2025;2;10810.812255505;"TRAMO_UV"
"INTRA_EXPORT";"BE";2;2025;2;27064.9861674791;"TRAMO_UV"
"INTRA_EXPORT";"BG";2;2025;2;2173.03190608035;"TRAMO_UV"
"INTRA_EXPORT";"HR";2;2025;2;1247.12655658473;"TRAMO_UV"
"INTRA_EXPORT";"CY";2;2025;2;92.7779841130256;"TRAMO_UV"
"INTRA_EXPORT";"CZ";2;2025;2;15846.0455743313;"TRAMO_UV"
"INTRA_EXPORT";"DK";2;2025;2;5440.13392785436;"TRAMO_UV"
"INTRA_EXPORT";"EE";2;2025;2;1041.78177778305;"TRAMO_UV"
"INTRA_EXPORT";"FI";2;2025;2;3144.6785845121;"TRAMO_UV"
"INTRA_EXPORT";"FR";2;2025;2;26694.6693000333;"TRAMO_UV"
"INTRA_EXPORT";"DE";2;2025;2;68109.7906980053;"TRAMO_UV"
"INTRA_EXPORT";"EL";2;2025;2;2155.31273780717;"TRAMO_UV"
"INTRA_EXPORT";"HU";2;2025;2;9565.38267629031;"TRAMO_UV"
"INTRA_EXPORT";"IE";2;2025;2;6626.50246454095;"TRAMO_UV"
"INTRA_EXPORT";"IT";2;2025;2;26124.8786097894;"TRAMO_UV"
"INTRA_EXPORT";"LV";2;2025;2;1083.69568316529;"TRAMO_UV"
"INTRA_EXPORT";"LT";2;2025;2;1849.56369423069;"TRAMO_UV"
"INTRA_EXPORT";"LU";2;2025;2;969.40931379379;"TRAMO_UV"
"INTRA_EXPORT";"MT";2;2025;2;140.375497002483;"TRAMO_UV"
"INTRA_EXPORT";"NL";2;2025;2;45756.8150192698;"TRAMO_UV"
"INTRA_EXPORT";"PL";2;2025;2;21054.2731869652;"TRAMO_UV"
"INTRA_EXPORT";"PT";2;2025;2;4827.68981050853;"TRAMO_UV"
"INTRA_EXPORT";"RO";2;2025;2;5816.26872299043;"TRAMO_UV"
"INTRA_EXPORT";"SK";2;2025;2;7184.96287591257;"TRAMO_UV"
"INTRA_EXPORT";"SI";2;2025;2;3497.99616906575;"TRAMO_UV"
"INTRA_EXPORT";"ES";2;2025;2;20492.5384329639;"TRAMO_UV"
"INTRA_EXPORT";"SE";2;2025;2;7980.59799927467;"TRAMO_UV"
"INTRA_EXPORT";"AT";3;2025;2;10804.9071382194;"TRAMO_AVG"
"INTRA_EXPORT";"BE";3;2025;2;27242.7606868826;"TRAMO_AVG"
"INTRA_EXPORT";"BG";3;2025;2;2168.33302191508;"TRAMO_AVG"
"INTRA_EXPORT";"HR";3;2025;2;1236.81763690421;"TRAMO_AVG"
"INTRA_EXPORT";"CY";3;2025;2;93.7560535779626;"TRAMO_AVG"
"INTRA_EXPORT";"CZ";3;2025;2;15950.7264951576;"TRAMO_AVG"
"INTRA_EXPORT";"DK";3;2025;2;5399.62096676314;"TRAMO_AVG"
"INTRA_EXPORT";"EE";3;2025;2;1039.2560610918;"TRAMO_AVG"
"INTRA_EXPORT";"FI";3;2025;2;3236.77289961461;"TRAMO_AVG"
"INTRA_EXPORT";"FR";3;2025;2;26775.9455676951;"TRAMO_AVG"
"INTRA_EXPORT";"DE";3;2025;2;68148.5979941443;"TRAMO_AVG"
"INTRA_EXPORT";"EL";3;2025;2;2175.39003612966;"TRAMO_AVG"
"INTRA_EXPORT";"HU";3;2025;2;9629.38032833505;"TRAMO_AVG"
"INTRA_EXPORT";"IE";3;2025;2;7239.34930331994;"TRAMO_AVG"
"INTRA_EXPORT";"IT";3;2025;2;26092.4377608595;"TRAMO_AVG"
"INTRA_EXPORT";"LV";3;2025;2;1095.52023311733;"TRAMO_AVG"
"INTRA_EXPORT";"LT";3;2025;2;1862.80778228053;"TRAMO_AVG"
"INTRA_EXPORT";"LU";3;2025;2;975.016491519289;"TRAMO_AVG"
"INTRA_EXPORT";"MT";3;2025;2;145.911090285655;"TRAMO_AVG"
"INTRA_EXPORT";"NL";3;2025;2;45815.1949731805;"TRAMO_AVG"
"INTRA_EXPORT";"PL";3;2025;2;21045.1721579925;"TRAMO_AVG"
"INTRA_EXPORT";"PT";3;2025;2;4802.15050862682;"TRAMO_AVG"
"INTRA_EXPORT";"RO";3;2025;2;5808.83522368148;"TRAMO_AVG"
"INTRA_EXPORT";"SK";3;2025;2;7144.56914764974;"TRAMO_AVG"
"INTRA_EXPORT";"SI";3;2025;2;3461.35629116267;"TRAMO_AVG"
"INTRA_EXPORT";"ES";3;2025;2;20463.1225333371;"TRAMO_AVG"
"INTRA_EXPORT";"SE";3;2025;2;8032.90592800394;"TRAMO_AVG"
"INTRA_EXPORT";"AT";4;2025;2;9551.84701094627;"LSTM"
"INTRA_EXPORT";"BE";4;2025;2;28164.7026721954;"LSTM"
"INTRA_EXPORT";"BG";4;2025;2;2003.59771500826;"LSTM"
"INTRA_EXPORT";"HR";4;2025;2;748.243526260555;"LSTM"
"INTRA_EXPORT";"CY";4;2025;2;76.0463497757912;"LSTM"
"INTRA_EXPORT";"CZ";4;2025;2;13930.1427725792;"LSTM"
"INTRA_EXPORT";"DK";4;2025;2;5513.82151738405;"LSTM"
"INTRA_EXPORT";"EE";4;2025;2;1075.89752256274;"LSTM"
"INTRA_EXPORT";"FI";4;2025;2;3367.55121518373;"LSTM"
"INTRA_EXPORT";"FR";4;2025;2;19769.9577521175;"LSTM"
"INTRA_EXPORT";"DE";4;2025;2;69112.0668636978;"LSTM"
"INTRA_EXPORT";"EL";4;2025;2;2141.3736133635;"LSTM"
"INTRA_EXPORT";"HU";4;2025;2;8754.42002649307;"LSTM"
"INTRA_EXPORT";"IE";4;2025;2;6357.08942519724;"LSTM"
"INTRA_EXPORT";"IT";4;2025;2;20833.3003647327;"LSTM"
"INTRA_EXPORT";"LV";4;2025;2;1092.98281719685;"LSTM"
"INTRA_EXPORT";"LT";4;2025;2;1986.8882901907;"LSTM"
"INTRA_EXPORT";"LU";4;2025;2;827.495882225037;"LSTM"
"INTRA_EXPORT";"MT";4;2025;2;115.351857089996;"LSTM"
"INTRA_EXPORT";"NL";4;2025;2;50009.3416674137;"LSTM"
"INTRA_EXPORT";"PL";4;2025;2;18643.7729983091;"LSTM"
"INTRA_EXPORT";"PT";4;2025;2;4042.76745464802;"LSTM"
"INTRA_EXPORT";"RO";4;2025;2;5017.79010587931;"LSTM"
"INTRA_EXPORT";"SK";4;2025;2;6560.01884841919;"LSTM"
"INTRA_EXPORT";"SI";4;2025;2;3053.22320370674;"LSTM"
"INTRA_EXPORT";"ES";4;2025;2;18781.1247155189;"LSTM"
"INTRA_EXPORT";"SE";4;2025;2;6520.16046729684;"LSTM"
